SAMPLE,AUTHOR,GROUP,RIVER,SITE,VEL,DEPTH,SUB,unassigned,Acroloxidae,Aeshnidae,Ameletidae,Ancylidae,Anthomyiidae,Apataniidae,Aphelocheiridae,Asellidae,Astacidae,Athericidae,Baetidae,Beraeidae,Bithyniidae,Blephariceridae,Brachycentridae,Caenidae,Calamoceratidae,Calopterygidae,Cambaridae,Ceratopogonidae,Chironomidae,Chloroperlidae,Coenagrionidae,Corbiculidae,Cordulegastridae,Corixidae,Crambidae,Culicidae,Curculionidae,Dendrocoelidae,Dixidae,Dolichopodidae,Dreissenidae,Dryopidae,Dugesiidae,Dytiscidae,Ecnomidae,Elmidae,Empididae,Enchytraeidae,Ephemerellidae,Ephemeridae,Ephydridae,Erpobdellidae,Gammaridae,Gerridae,Glossiphoniidae,Glossosomatidae,Goeridae,Gomphidae,Gyrinidae,Haemopidae,Haliplidae,Haplotaxidae,Helophoridae,Heptageniidae,Hirudinidae,Hydrachnidae,Hydraenidae,Hydridae,Hydrobiidae,Hydrochidae,Hydrometridae,Hydrophilidae,Hydropsychidae,Hydroptilidae,Ichneumonidae,Lepidostomatidae,Leptoceridae,Leptophlebiidae,Lestidae,Leuctridae,Libellulidae,Limnephilidae,Limoniidae,Lumbricidae,Lumbriculidae,Lymnaeidae,Melanopsidae,Mesoveliidae,Muscidae,Naididae,Nemouridae,Nepidae,Neritidae,Odontoceridae,Oligoneuriidae,Pediciidae,Perlidae,Perlodidae,Philopotamidae,Phryganeidae,Physidae,Piscicolidae,Planariidae,Planorbidae,Platycnemididae,Polycentropodidae,Potamanthidae,Prosopistomatidae,Psephenidae,Psychodidae,Psychomyiidae,Ptilocolepidae,Pyralidae,Rhagionidae,Rhyacophilidae,Sciomyzidae,Scirtidae,Sericostomatidae,Sialidae,Simuliidae,Siphlonuridae,Sphaeriidae,Stratiomyidae,Tabanidae,Taeniopterygidae,Thaumaleidae,Tipulidae,Tubificidae,Valvatidae,Veliidae,Viviparidae,RICHNESS,EPT,EPT_prop,EPT_abu,OCH,OCH_prop,OCH_abu,EPT_EPTOCH,ABUNDANCE,SHANNON,ASPT,LIFE,FUN_RICHNESS_ALL,FUN_DIVERSITY_ALL,FUN_RICHNESS_ECO,FUN_DIVERSITY_ECO,FUN_RICHNESS_BIO,FUN_DIVERSITY_BIO
Bonada_C09springH1,Bonada,Carpathians,C09,C09_C09,0.31,0.23,Medium,2.857142857,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,1.428571429,604.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,12.85714286,8.571428571,0,5.714285714,0,0,0,208.5714286,0,0,0,0,0,0,0,0,0,0,267.1428571,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,115.7142857,0,12.85714286,11.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,16,7,0.343445287,452.8571428,2,0.015167931,20,0.777777778,3.120432904,1.596684547,6.909090909,8.416666667,0.0010,0.4463,0.0019,0.5138,0.0002,0.4008
Bonada_C09springH2,Bonada,Carpathians,C09,C09_C09,0.21,0.16,Medium,12.85714286,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.857143,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,2.857142857,5.714285714,0,5.714285714,0,0,0,740,0,0,8.571428571,1.428571429,0,0,0,0,0,0,100,0,0,1.428571429,0,28.57142857,0,0,0,0,0,0,0,0,0,0,34.28571429,0,71.42857143,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,2.857142857,0,0,0,0,0,1.428571429,0,0,0,0,1.428571429,0,0,8.571428571,0,0,0,1.428571429,2.857142857,0,0,0,0,0,0,0,0,22,9,0.113002042,237.1428571,2,0.002042206,4.285714286,0.818181818,3.322130654,1.299973856,6.8,7.705882353,0.0174,0.4243,0.0182,0.4905,0.0024,0.3605
Bonada_C09springH3,Bonada,Carpathians,C09,C09_C09,0.5,0.16,Medium,4.285714286,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,725.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,0,0,387.1428571,0,0,0,0,0,0,0,0,0,0,45.71428571,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,42.85714286,0,5.714285714,11.42857143,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,31.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,13,7,0.105798576,148.5714286,2,0.008138352,11.42857143,0.777777778,3.147764631,1.397698589,6.636363636,8.272727273,0.0002,0.4013,0.0002,0.4663,0.0000,0.3380
Bonada_C10autumnH1,Bonada,Carpathians,C10,C10_C10,0.48,0.28,Coarse,334.2857143,0,0,0,0,0,0,0,0,0,14.28571429,47.14285714,0,0,0,2.857142857,0,0,0,0,0,37.14285714,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,12.85714286,0,0,8.571428571,0,0,0,0,0,0,14.28571429,0,0,48.57142857,0,0,0,0,0,0,0,21.42857143,0,0,2.857142857,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,20,5.714285714,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71428571,0,0,0,0,11.42857143,0,0,1.428571429,0,5.714285714,0,0,0,0,1.428571429,0,1.428571429,0,0,0,0,21,9,0.552884615,164.2857143,4,0.052884615,15.71428571,0.692307692,2.474424409,2.589128532,6.642857143,7.6,0.0038,0.5357,0.0049,0.6100,0.0020,0.4985
Bonada_C10autumnH2,Bonada,Carpathians,C10,C10_C10,0.24,0.17,Medium,22.85714286,0,0,0,0,0,0,0,0,0,42.85714286,38.57142857,0,0,0,1.428571429,0,0,0,0,0,15.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,15.71428571,2.857142857,0,0,0,0,0,2.857142857,0,0,1.428571429,0,0,0,0,0,0,0,7.142857143,0,0,4.285714286,0,0,17.14285714,0,0,0,0,0,0,0,0,0,62.85714286,0,8.571428571,0,0,0,0,0,0,0,0,12.85714286,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0.548022599,138.5714286,3,0.146892655,37.14285714,0.75,2.404589388,2.342082876,7.090909091,7.769230769,0.0032,0.5825,0.0048,0.6505,0.0008,0.5239
Bonada_C10autumnH3,Bonada,Carpathians,C10,C10_C10,0.79,0.29,Coarse,91.42857143,0,0,0,0,0,0,0,0,0,15.71428571,31.42857143,0,0,0,11.42857143,0,0,0,0,0,48.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14.28571429,0,0,0,0,0,0,0,0,0,84.28571429,0,0,0,0,0,0,0,40,0,0,7.142857143,0,2.857142857,0,0,0,1.428571429,0,0,0,0,0,0,45.71428571,0,5.714285714,2.857142857,0,0,0,0,0,0,0,52.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428571,1.428571429,0,0,0,8.571428571,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,10,0.70212766,282.8571429,2,0.053191489,21.42857143,0.833333333,2.606227768,2.45953054,6.384615385,7.8,0.0016,0.4882,0.0034,0.5676,0.0004,0.4575
Bonada_C10springH1,Bonada,Carpathians,C10,C10_C10,0.15,0.2,Medium,342.8571429,0,0,0,0,0,0,0,0,0,207.1428571,34.28571429,0,0,17.14285714,0,0,0,0,0,2.857142857,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428571,0,0,0,0,0,0,4.285714286,0,0,7.142857143,0,0,0,0,0,0,0,44.28571429,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,2.857142857,0,24.28571429,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,2.857142857,0,0,0,0,0,8.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,16,7,0.277777778,121.4285714,2,0.026143791,11.42857143,0.777777778,2.641615736,1.887852022,6.727272727,8,0.0022,0.4902,0.0025,0.5782,0.0004,0.3970
Bonada_C10springH2,Bonada,Carpathians,C10,C10_C10,0.42,0.21,Medium,342.8571429,0,0,0,0,0,0,0,0,0,61.42857143,15.71428571,0,0,0,0,0,0,0,0,4.285714286,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85714286,0,0,0,0,0,0,0,0,0,12.85714286,0,0,0,0,0,0,0,21.42857143,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,7.142857143,0,17.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,8.571428571,0,0,0,0,0,0,0,0,0,0,0,13,6,0.373239437,75.71428571,2,0.084507042,17.14285715,0.75,2.309325933,2.19914126,6.444444444,8.3,0.0002,0.5299,0.0002,0.6388,0.0000,0.4284
Bonada_C10springH3,Bonada,Carpathians,C10,C10_C10,0.22,0.15,Medium,442.8571429,0,0,0,0,0,0,0,0,0,151.4285714,44.28571429,0,0,0,0,0,0,0,0,88.57142857,64.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14285714,0,0,0,0,0,0,1.428571429,0,0,7.142857143,0,0,0,0,0,0,0,45.71428571,0,0,12.85714286,0,2.857142857,0,0,0,1.428571429,0,0,0,0,11.42857143,0,37.14285714,0,0,1.428571429,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,1.428571429,0,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,0,18,8,0.317548747,162.8571429,2,0.058495822,30,0.8,2.710842398,2.175511434,6.307692308,7.785714286,0.0024,0.5469,0.0039,0.6103,0.0018,0.5008
Bonada_C11autumnH1,Bonada,Carpathians,C11,C11_C11,0.27,0.07,Medium,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,38.57142857,0,0,0,0,0,0,41.42857143,0,0,0,0,0,0,0,0,0,0,11.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,4.285714286,4.285714286,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.142857143,0,2.857142857,0,0,0,0,1.428571429,0,0,0,0,0,0,14,7,0.366071429,58.57142858,1,0.241071429,38.57142857,0.875,2.206825876,2.165780932,6.909090909,8,0.0002,0.5013,0.0004,0.5866,0.0001,0.4475
Bonada_C11autumnH2,Bonada,Carpathians,C11,C11_C11,0.04,0.16,Coarse,134.2857143,0,0,0,0,0,0,0,0,0,0,44.28571429,0,0,0,0,0,0,0,0,2.857142857,44.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.57142857,0,0,0,0,0,0,337.1428571,0,0,0,1.428571429,0,0,0,0,0,0,31.42857143,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,47.14285714,0,15.71428571,5.714285714,0,0,0,0,0,0,0,32.85714286,0,0,18.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5.714285714,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0.330434783,217.1428571,1,0.02826087,18.57142857,0.9,2.818320172,1.861010147,7,8.333333333,0.0005,0.4469,0.0010,0.5066,0.0008,0.4111
Bonada_C11autumnH3,Bonada,Carpathians,C11,C11_C11,0.12,0.1,Medium,4.285714286,0,0,0,0,0,0,0,0,0,1.428571429,112.8571429,0,0,0,1.428571429,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.14285714,0,0,0,0,0,0,75.71428571,0,0,0,1.428571429,0,0,0,0,0,0,1.428571429,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,15.71428571,0,28.57142857,11.42857143,0,0,0,0,0,0,0,8.571428571,0,0,0,0,0,0,0,0,0,0,0,0,31.42857143,0,0,0,0,0,31.42857143,0,0,0,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0.460377359,174.2857143,1,0.045283019,17.14285714,0.888888889,2.579293514,2.204169939,6.692307692,7.75,0.0012,0.4952,0.0016,0.5591,0.0011,0.4711
Bonada_C11springH1,Bonada,Carpathians,C11,C11_C11,0.3,0.13,Medium,77.14285714,0,0,0,0,0,0,0,0,0,0,407.1428571,0,0,0,0,0,0,0,0,42.85714286,864.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.7142857,65.71428571,0,0,0,1.428571429,0,475.7142857,0,0,0,4.285714286,0,0,0,0,0,0,38.57142857,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,25.71428571,0,218.5714286,0,8.571428571,1.428571429,0,0,0,0,0,0,0,288.5714286,0,0,0,0,0,0,2.857142857,0,0,0,0,15.71428571,1.428571429,0,0,0,0,0,7.142857143,0,0,0,0,10,0,41.42857143,24.28571429,0,8.571428571,0,0,0,0,0,0,0,0,0,0,0,23,10,0.358208955,1028.571429,2,0.124378109,357.1428571,0.833333333,3.458249238,2.086304086,6.611111111,8,0.0089,0.4980,0.0076,0.5665,0.0048,0.4668
Bonada_C11springH2,Bonada,Carpathians,C11,C11_C11,0.1,0.1,Medium,57.14285714,0,0,0,0,0,0,0,0,0,0,72.85714286,0,0,0,0,0,0,0,0,14.28571429,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.28571429,11.42857143,0,0,0,0,0,134.2857143,0,0,0,0,0,0,0,0,0,0,11.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,52.85714286,0,2.857142857,0,0,0,0,0,0,0,0,62.85714286,0,0,0,0,0,0,1.428571429,1.428571429,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,4.285714286,0,0,35.71428571,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,17,10,0.288743883,252.8571429,1,0.061990212,54.28571429,0.909090909,2.942858083,1.848681726,7.214285714,8.461538462,0.0006,0.4413,0.0012,0.5058,0.0002,0.4112
Bonada_C11springH3,Bonada,Carpathians,C11,C11_C11,0.3,0.11,Medium,34.28571429,0,0,0,0,0,0,0,0,0,0,154.2857143,0,0,0,0,0,0,0,0,12.85714286,227.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.57142857,20,0,0,0,0,0,81.42857143,0,0,2.857142857,0,0,0,0,0,0,0,24.28571429,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,1.428571429,0,47.14285714,0,2.857142857,1.428571429,0,0,0,0,0,0,0,57.14285714,0,0,0,0,0,0,1.428571429,0,0,0,0,1.428571429,0,0,0,0,0,0,5.714285714,0,0,0,0,1.428571429,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0.412451362,302.8571429,2,0.110894942,81.42857143,0.833333333,2.866456128,2.052271907,7.153846154,8.071428571,0.0037,0.4716,0.0051,0.5369,0.0008,0.4530
Bonada_J01springH1,Bonada,Jura,J01,J01_J01,0.75,0.22,Coarse,8.571428571,0,0,0,0,0,0,0,0,0,0,147.1428571,0,0,0,0,0,0,0,0,1.428571429,187.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.8571429,1.428571429,0,7.142857143,0,0,0,265.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.428571,0,0,0,0,0,0,0,0,0,0,0,15.71428571,1.428571429,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,32.85714286,0,0,4.285714286,0,0,0,0,0,0,0,0,13,4,0.606886657,1208.571428,1,0.137015782,272.8571429,0.8,3.299382761,1.457343679,5.4,7.777777778,0.0008,0.4138,0.0004,0.4637,0.0001,0.3884
Bonada_J01springH2,Bonada,Jura,J01,J01_J01,0.31,0.33,Medium,120,0,0,0,1.428571429,0,0,0,0,0,88.57142857,277.1428571,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.7142857,0,0,5.714285714,0,0,0,7.142857143,0,0,14.28571429,0,0,0,0,0,0,0,11.42857143,0,0,10,0,0,0,0,0,0,0,0,0,0,14.28571429,0,38.57142857,0,0,0,0,0,0,0,0,0,0,15.71428571,0,0,0,0,0,0,0,5.714285714,0,0,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,2.857142857,0,0,0,0,0,0,0,0,17,8,0.373259053,382.8571428,2,0.181058496,185.7142857,0.8,3.011449605,1.793137019,6.769230769,8.142857143,0.0017,0.4364,0.0021,0.5039,0.0005,0.4100
Bonada_J01springH3,Bonada,Jura,J01,J01_J01,0.76,0.24,Medium,191.4285714,0,0,0,0,0,0,0,0,0,22.85714286,204.2857143,0,0,0,0,0,0,0,0,0,755.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.42857143,0,0,0,0,0,0,31.42857143,0,0,1.428571429,0,0,0,0,0,0,0,15.71428571,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,4.285714286,0,95.71428571,0,0,0,0,0,0,0,0,0,0,85.71428571,0,0,0,0,0,8.571428571,0,4.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,57.14285714,0,0,0,0,0,0,0,0,0,0,0,15,9,0.319663512,434.2857143,2,0.042060988,57.14285714,0.818181818,3.133402029,1.58345406,7,8.538461538,0.0003,0.3403,0.0006,0.3910,0.0001,0.3304
Bonada_J02springH1,Bonada,Jura,J02,J02_J02,0.47,0.21,Coarse,80,0,0,0,0,0,0,0,0,0,0,48.57142857,0,0,0,0,0,0,0,0,0,871.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8571429,77.14285714,0,7.142857143,0,0,0,527.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,31.42857143,0,0,0,0,0,0,0,0,0,0,462.8571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0.258777633,568.5714286,1,0.069570871,152.8571429,0.875,3.342055914,1.551978338,6.5,8.222222222,0.0000,0.4658,0.0000,0.5423,0.0000,0.4078
Bonada_J02springH2,Bonada,Jura,J02,J02_J02,0.46,0.24,Fine,45.71428571,0,0,0,0,0,0,0,0,0,2.857142857,18.57142857,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.71428571,2.857142857,0,0,0,0,0,48.57142857,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.7142857,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0.523668639,252.8571428,1,0.115384615,55.71428571,0.833333333,2.684717157,1.458757133,6.375,8.714285714,0.0000,0.4337,0.0000,0.5048,0.0000,0.3830
Bonada_J02springH3,Bonada,Jura,J02,J02_J02,0.12,0.24,Medium,77.14285714,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,0,0,0,0,0,1.428571429,1232.857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.7142857,52.85714286,0,0,0,0,0,245.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.42857143,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,12.85714286,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0.048976608,95.71428572,1,0.166666667,325.7142857,0.857142857,3.291210227,1.154635794,6.555555556,8.625,0.0001,0.3634,0.0001,0.4165,0.0000,0.3230
Bonada_J03springH1,Bonada,Jura,J03,J03_J03,0.15,0.2,Medium,325.7142857,0,0,0,0,0,0,0,0,0,11.42857143,165.7142857,0,0,0,0,0,0,0,0,2.857142857,750,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,142.8571429,18.57142857,0,607.1428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85714286,0,0,2.857142857,0,0,0,0,0,7.142857143,10,0,0,0,15.71428571,0,177.1428571,0,0,138.5714286,0,0,0,0,0,0,0,0,0,0,4.285714286,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,4.285714286,0,14.28571429,5.714285714,0,5.714285714,0,0,0,0,0,0,0,0,0,0,0,23,13,0.47846568,1015.714286,3,0.075370121,160,0.8125,3.327125301,1.843929892,7.470588235,8.222222222,0.0016,0.4153,0.0031,0.4845,0.0027,0.3956
Bonada_J03springH2,Bonada,Jura,J03,J03_J03,0.13,0.1,Medium,267.1428571,0,0,0,0,0,0,0,0,0,2.857142857,118.5714286,0,0,0,0,0,0,0,0,2.857142857,131.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28571429,0,0,472.8571429,12.85714286,0,234.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.85714286,0,0,14.28571429,0,0,0,0,0,4.285714286,0,0,0,0,22.85714286,0,520,0,1.428571429,18.57142857,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,10,0,54.28571429,7.142857143,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,22,12,0.564166667,967.1428572,3,0.315833333,541.4285715,0.8,3.234336471,1.980617065,7.125,7.941176471,0.0025,0.4598,0.0030,0.5376,0.0014,0.4185
Bonada_J03springH3,Bonada,Jura,J03,J03_J03,0.13,0.19,Medium,865.7142857,0,0,0,0,0,0,0,0,0,2.857142857,15.71428571,0,0,0,0,0,0,0,0,1.428571429,801.4285714,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,111.4285714,15.71428571,0,1292.857143,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,20,0,0,0,41.42857143,0,524.2857143,0,1.428571429,41.42857143,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,1.428571429,0,0,0,0,0,0,0,1.428571429,0,0,0,1.428571429,1.428571429,0,0,0,10,0,4.285714286,5.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0.661930426,1930,2,0.039686428,115.7142857,0.875,3.464893889,1.473603041,7.705882353,8.176470588,0.0045,0.3730,0.0057,0.4392,0.0057,0.3508
Bonada_J04springH1,Bonada,Jura,J04,J04_J04,0.02,0.32,Medium,50,0,0,0,28.57142857,0,0,0,1.428571429,0,0,2.857142857,0,0,0,0,0,0,0,0,0,134.2857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42857143,0,0,7.142857143,0,0,0,71.42857143,0,0,340,0,0,0,0,0,0,0,24.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.14285714,0,8.571428571,4.285714286,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,8.571428571,0,0,0,1.428571429,2.857142857,1.428571429,0,0,0,0,0,0,0,0,0,0,5.714285714,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,20,9,0.602,430,2,0.034,24.28571429,0.818181818,2.854479551,1.812938348,5.944444444,7.722222222,0.0052,0.4479,0.0078,0.4993,0.0021,0.4221
Bonada_J04springH2,Bonada,Jura,J04,J04_J04,0.81,0.19,Medium,10,0,0,0,4.285714286,0,0,0,0,0,0,278.5714286,0,0,15.71428571,0,0,0,0,0,0,82.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,0,1.428571429,0,0,0,45.71428571,0,0,12.85714286,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,13,7,0.663636364,312.8571429,1,0.015151515,7.142857143,0.875,2.674336155,1.392795108,6.272727273,8.090909091,0.0001,0.3238,0.0002,0.3456,0.0000,0.3512
Bonada_J04springH3,Bonada,Jura,J04,J04_J04,0.27,0.24,Medium,91.42857143,0,0,0,7.142857143,0,0,0,0,0,0,22.85714286,0,0,0,0,0,0,0,0,0,282.8571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71428571,0,0,0,0,0,0,178.5714286,0,0,161.4285714,0,0,0,0,0,0,0,17.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.571428571,0,22.85714286,0,0,0,0,0,0,0,0,7.142857143,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2.857142857,0,0,0,10,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,85.71428571,0,0,15,9,0.281200632,254.2857143,1,0.09478673,85.71428571,0.9,2.956785667,1.947867023,6.428571429,7.928571429,0.0008,0.5093,0.0008,0.5750,0.0001,0.4695
Bonada_J05springH1,Bonada,Jura,J05,J05_J05,0.03,0.39,Medium,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,1.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.266666667,5.714285715,1,0.133333333,2.857142857,0.75,1.350801612,1.204876207,5.25,7,0.0000,0.3189,0.0000,0.3685,0.0000,0.3094
Bonada_J05springH2,Bonada,Jura,J05,J05_J05,0.46,0.12,Coarse,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,725.7142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428571429,42.85714286,0,0,0,0,0,0,0,0,2.857142857,0,0,0,0,0,0,0,0,0,0,0,6,2,0.061930783,48.57142857,0,0,0,1,2.895027697,0.334333148,4.75,8.333333333,0.0000,0.0538,0.0000,0.0527,0.0000,0.0741
